video_path,clip_type,scene_frame_path,scene_context_pass,used_frame_path,used_scene_frame,sample_rate,rir_length,rt60_seconds,drr_db,status,error
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00185\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.143311408979425,-16.356088423486156,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lvX8diWgriA\00186\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.3190132879580814,-16.390564145734064,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00140\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,True,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,True,22050,130305,1.9814844515919952,-20.550521246750403,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00141\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.16401399848161,-19.914906329992103,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00146\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.2741829807261447,-19.413367358560485,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00151\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.4101127058525809,-20.267145264570928,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00152\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.7402614436152335,-19.580467119785606,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00161\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.7298435236230991,-20.434722122741565,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\lZf1RB6l5Gs\00164\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.2213291893121951,-17.125340555035443,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\M6PYYNz3pac\00032\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.626601948409842,-16.354011079038923,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\Nd3m-TBtp6A\00038\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.0115554512958984,-10.503675610431193,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\OLguY5ofUrY\00041\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,4.215799736114122,-17.55794263523843,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\OLguY5ofUrY\00049\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.031209976819762,-16.419183704516065,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\SFR_KWObD3o\00054\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.923884985760967,-18.647765394598036,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\tIpW24N_Ysk\00195\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.8101287159615609,-18.38230344588791,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\tIpW24N_Ysk\00197\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.8202439474298218,-17.64022126747993,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\tIpW24N_Ysk\00197\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.3845619970330143,-20.069023835050924,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\U7PMtQkYWo8\00060\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.3121956705307136,-18.201174021703864,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\U7PMtQkYWo8\00066\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.3567109688349874,-11.066245549783728,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\U7PMtQkYWo8\00068\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.4275192428051793,-13.28064723928398,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\UGu7qDKCDd8\00071\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,0.7503204380992707,-10.107124621195346,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\wrB-yyERH2s\00202\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,True,E:\CAMC-DF\tmp_frames\real_scene.png,True,22050,130305,2.0599157791387097,-15.521868083765328,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00017\X9M79aB1RS4\00092\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,6.723705432870676,-12.34414968578072,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00018\5BVBfpfzjIk\00009\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,3.264199751206964,-14.497990395805314,ok,
