video_path,video_name,video_type,rt60,status
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00042/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.894,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00043/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.45,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00049/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.932,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00051/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.538,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00052/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.584,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00053/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.615,success
AVDeepfake1M_local/videos_subset_600/train/id00012/IYaT706uSpQ/00055/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.764,success
AVDeepfake1M_local/videos_subset_600/train/id00012/JEBlkjLkhmY/00056/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.157,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00057/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.074,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00058/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.249,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00060/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.22,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00063/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.07,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00064/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.159,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00065/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.489,success
AVDeepfake1M_local/videos_subset_600/train/id00012/L5fo1OvuXIg/00066/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.504,success
AVDeepfake1M_local/videos_subset_600/train/id00012/O2jVZ--4vCk/00067/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.272,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00068/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.122,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00072/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.046,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00073/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.619,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00076/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.492,success
AVDeepfake1M_local/videos_subset_600/train/id00012/OuYBFCAc6GE/00078/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.527,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00079/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.804,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00080/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.886,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00082/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.584,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00085/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.516,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Pdni5zyZJYA/00086/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.94,success
AVDeepfake1M_local/videos_subset_600/train/id00012/UiPa-HfABJQ/00088/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.003,success
AVDeepfake1M_local/videos_subset_600/train/id00012/UiPa-HfABJQ/00089/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.364,success
AVDeepfake1M_local/videos_subset_600/train/id00012/UiPa-HfABJQ/00090/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.648,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00091/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.746,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00094/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.554,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00095/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.571,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00096/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.669,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00097/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.583,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00098/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.094,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00100/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.955,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00101/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.808,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00102/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.061,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00105/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.646,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00106/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.03,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00107/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.834,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00108/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.188,success
AVDeepfake1M_local/videos_subset_600/train/id00012/Z-G8-wqpxwU/00109/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.59,success
AVDeepfake1M_local/videos_subset_600/train/id00012/_raOc3-IRsw/00110/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.547,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00115/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.925,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00116/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.586,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00117/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.666,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00118/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.082,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00119/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.489,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00120/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.681,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00121/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.466,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00122/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.797,success
AVDeepfake1M_local/videos_subset_600/train/id00012/aE4Om0EEiuk/00123/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.679,success
AVDeepfake1M_local/videos_subset_600/train/id00012/clK27q0FqLs/00124/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.694,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00126/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.148,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00128/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.494,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00129/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.358,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00130/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.29,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00131/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.246,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00132/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.736,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00135/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.745,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00137/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.072,success
AVDeepfake1M_local/videos_subset_600/train/id00012/dGBIDj-zRuU/00138/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.308,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00140/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.157,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00142/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,0.97,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00143/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.246,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00144/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.113,success
AVDeepfake1M_local/videos_subset_600/train/id00012/nRiPvNQ1GCQ/00145/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.061,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00148/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.257,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00149/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.546,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00150/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.977,success
AVDeepfake1M_local/videos_subset_600/train/id00012/s7MiVWybRhg/00151/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.858,success
AVDeepfake1M_local/videos_subset_600/train/id00012/tqaasM16UxI/00153/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.878,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00158/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.267,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00160/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.523,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00161/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.404,success
AVDeepfake1M_local/videos_subset_600/train/id00012/uCBekiUm-rE/00162/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.436,success
AVDeepfake1M_local/videos_subset_600/train/id00012/yi_qz725MjE/00163/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.646,success
AVDeepfake1M_local/videos_subset_600/train/id00012/yi_qz725MjE/00164/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.307,success
AVDeepfake1M_local/videos_subset_600/train/id00017/5MkXgwdrmJw/00002/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.748,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00003/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.999,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00005/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,0.98,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00008/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.108,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00009/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.704,success
AVDeepfake1M_local/videos_subset_600/train/id00017/7t6lfzvVaTM/00010/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.34,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00013/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.208,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00015/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.377,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00018/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.814,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00020/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.058,success
AVDeepfake1M_local/videos_subset_600/train/id00017/8_a6O3vdlU0/00021/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.717,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ABlWCST1MPY/00023/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.323,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ABlWCST1MPY/00024/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.344,success
AVDeepfake1M_local/videos_subset_600/train/id00017/AXAl9BX9-sQ/00025/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.61,success
AVDeepfake1M_local/videos_subset_600/train/id00017/AXAl9BX9-sQ/00026/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.863,success
AVDeepfake1M_local/videos_subset_600/train/id00017/E6aqL_Nc410/00028/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.643,success
AVDeepfake1M_local/videos_subset_600/train/id00017/M6PYYNz3pac/00032/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.32,success
AVDeepfake1M_local/videos_subset_600/train/id00017/M6PYYNz3pac/00033/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.314,success
AVDeepfake1M_local/videos_subset_600/train/id00017/MuKhvYeekXU/00034/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.722,success
AVDeepfake1M_local/videos_subset_600/train/id00017/Nd3m-TBtp6A/00038/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.678,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00039/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.99,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00041/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.749,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00043/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.771,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00044/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.747,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00046/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.609,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00047/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.591,success
AVDeepfake1M_local/videos_subset_600/train/id00017/OLguY5ofUrY/00051/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.38,success
AVDeepfake1M_local/videos_subset_600/train/id00017/SFR_KWObD3o/00054/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.661,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00060/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.348,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00064/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.65,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00065/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.483,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00066/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.65,success
AVDeepfake1M_local/videos_subset_600/train/id00017/U7PMtQkYWo8/00068/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.12,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00070/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.582,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00071/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.431,success
AVDeepfake1M_local/videos_subset_600/train/id00017/UGu7qDKCDd8/00073/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.814,success
AVDeepfake1M_local/videos_subset_600/train/id00017/X9M79aB1RS4/00092/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.054,success
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00096/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.668,success
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00097/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.619,success
AVDeepfake1M_local/videos_subset_600/train/id00017/b5TvWN3x0HA/00098/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.131,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ddLPBVSzuPs/00101/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.181,success
AVDeepfake1M_local/videos_subset_600/train/id00017/ddLPBVSzuPs/00103/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,3.375,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00106/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.486,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00107/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.425,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00108/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.358,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00111/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.35,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00112/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.789,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00113/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.605,success
AVDeepfake1M_local/videos_subset_600/train/id00017/gjYcaCzo7UU/00115/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.55,success
AVDeepfake1M_local/videos_subset_600/train/id00017/hcr4tT9y3xs/00117/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.798,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00118/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.639,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00123/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.485,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00124/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.481,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00126/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.151,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00128/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.699,success
AVDeepfake1M_local/videos_subset_600/train/id00017/iJOjkDq6rW8/00129/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.617,success
AVDeepfake1M_local/videos_subset_600/train/id00017/kN2iEvnTHc4/00131/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.782,success
AVDeepfake1M_local/videos_subset_600/train/id00017/kN2iEvnTHc4/00133/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.512,success
AVDeepfake1M_local/videos_subset_600/train/id00017/kN2iEvnTHc4/00135/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.629,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00140/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.664,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00141/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.979,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00143/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.152,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00145/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.653,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00146/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.829,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00149/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.637,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00151/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.543,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00152/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.672,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00155/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.795,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00159/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.039,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00160/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.762,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00161/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.582,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00163/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.421,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lZf1RB6l5Gs/00164/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,2.34,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00169/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.858,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00170/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.982,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00171/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.691,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00173/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.442,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00174/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.332,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00175/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.213,success
AVDeepfake1M_local/videos_subset_600/train/id00017/lvX8diWgriA/00176/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,fake_video_fake_audio,1.507,success
