video_path,clip_type,scene_frame_path,scene_context_pass,used_frame_path,used_scene_frame,sample_rate,rir_length,rt60_seconds,drr_db,status,error
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00060\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.0277729515615133,-15.474682528302159,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00060\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.216482511890112,-19.80611807470633,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00060\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,16.76253157674601,-13.8919765287257,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00063\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,19.69797421516928,-12.978167688524124,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00063\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.6571383868076666,-15.393184332045305,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00063\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.0204661646240805,-15.093145697219965,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00064\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.208386734881927,-16.32128232792693,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00064\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,4.042775871756534,-15.746936221284646,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00064\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.316219434368463,-13.435979181793801,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00065\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.5582062705521986,-12.088204950464954,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00065\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,4.303291638320211,-19.25775620686,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00065\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.4954879073470373,-8.690773897189946,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00066\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.4745600544778568,-14.648154270396304,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00066\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.9400666268023528,-14.86026537044497,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\L5fo1OvuXIg\00066\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.190628690677085,-15.12219720084965,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00140\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,4.459047653504087,-13.962798478593294,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00140\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.6543600018858196,-16.47423687413497,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00140\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.838086215634958,-15.959735911546156,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00142\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.7941921213835037,-16.413765850719372,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00142\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.7035957262742647,-14.767474257496714,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00142\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.5070514756143196,-16.91940002333964,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00143\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.7981530275735722,-19.44714442664964,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00143\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.7358429003667837,-23.513875935674783,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00143\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.246061603456317,-20.94871882203263,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00144\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.128277724124108,-19.910952408635247,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00144\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.4503187619773585,-18.259829740492318,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00144\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.2203523152748392,-21.85192634765386,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00145\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,4.228296941117453,-21.572788751791123,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00145\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,3.8332810737429277,-18.127490942328496,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00145\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.5062949878594623,-19.48106113974708,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00146\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.6541127218950384,-16.815235021664797,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\nRiPvNQ1GCQ\00146\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.963114534607023,-22.183698979717683,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\O2jVZ--4vCk\00067\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,10.757168536694953,-17.343362660223764,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\O2jVZ--4vCk\00067\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,10.587466100903193,-15.69194978166508,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\O2jVZ--4vCk\00067\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,10.859215167897114,-17.86790617476767,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00068\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,11.36673148296511,-17.1396651866487,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00068\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,12.743616121661052,-16.700590322178574,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00068\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,4.439136970167516,-17.90791538378294,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00069\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.1994856090964756,-17.58918499677239,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00069\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.4045981542307087,-17.671674232107144,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00072\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.7328250212378795,-17.91242456762863,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00072\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,6.766895536390126,-16.3018097200441,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00072\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.7789030366871397,-18.109247506429284,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00073\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.2732084614191121,-16.633405314393094,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00073\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.7756570627787776,-19.370203827040694,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00073\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.7562060879755876,-18.124428946034215,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00075\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.943525512529078,-19.49142795402501,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00075\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.6503258570875394,-21.67173087089261,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00076\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,4.698830540131391,-18.703623269985677,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00076\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,4.315976384418163,-17.47980851075233,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00078\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,19.74293118208495,-18.900102726880764,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00078\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.016449764686527,-20.2113462899433,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\OuYBFCAc6GE\00078\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,6.165515085424023,-15.759993795479463,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00079\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.998664098986844,-12.92129880770862,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00079\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.4972456776427934,-12.30245782895183,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00080\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,16.139111099898336,-13.936374240800573,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00080\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,3.676468633170641,-9.897630992160222,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00080\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,3.2955908197130768,-15.946112931852275,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00082\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.7204541625863774,-12.129255919230886,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00082\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.901785571886737,-14.021997720974397,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00082\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.397874300052916,-16.159775685109135,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00085\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,3.1534722245657765,-12.301846724538233,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00085\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,2.032259157710015,-12.93799634788617,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00085\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,10.969882271796292,-14.199549843343608,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00086\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,3.3006653683198786,-11.12205139499751,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\Pdni5zyZJYA\00086\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,2.289573870131551,-16.61235086264699,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00148\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.8396429718701415,-13.576733906534685,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00148\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.4339679846685884,-10.364005403418012,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00149\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,0.7155602320313877,-20.42150026807608,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00149\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.4573941187548132,-18.6313720718165,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00149\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.9166763976482124,-19.249895641296398,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00150\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,2.2749682486493024,-19.246592946852058,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00150\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.6742811034099805,-16.47881438404448,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00150\real_video_fake_audio.mp4,real_video_fake_audio,E:\CAMC-DF\tmp_frames\real_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\real_video_fake_audio_middle.png,False,22050,130305,1.6372205455343072,-19.715739960150398,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00151\fake_video_fake_audio.mp4,fake_video_fake_audio,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_scene.png,False,E:\CAMC-DF\tmp_frames\fake_video_fake_audio_middle.png,False,22050,130305,1.2561475205340698,-12.078356889458366,ok,
C:\Users\arvis\Downloads\avdeepfake1m_660_videos\AVDeepfake1M_local\videos_subset_600\train\id00012\s7MiVWybRhg\00151\real.mp4,real,E:\CAMC-DF\tmp_frames\real_scene.png,False,E:\CAMC-DF\tmp_frames\real_middle.png,False,22050,130305,1.24644007385319,-17.42546490781633,ok,
